,movieId,title,genres
2282,3029,Nighthawks (1981),Action|Drama
2283,3030,Yojimbo (1961),Action|Adventure
2284,3031,Repossessed (1990),Comedy
2285,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
2286,3033,Spaceballs (1987),Comedy|Sci-Fi
2287,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
2288,3035,Mister Roberts (1955),Comedy|Drama|War
2289,3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
2290,3037,Little Big Man (1970),Western
2291,3038,"Face in the Crowd, A (1957)",Drama
2292,3039,Trading Places (1983),Comedy
2293,3040,Meatballs (1979),Comedy
2294,3041,Meatballs Part II (1984),Comedy
2295,3042,Meatballs III (1987),Comedy
2296,3043,Meatballs 4 (1992),Comedy
2297,3044,Dead Again (1991),Mystery|Romance|Thriller
2298,3045,Peter's Friends (1992),Comedy|Drama
2299,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2300,3048,Under the Rainbow (1981),Comedy
2301,3051,Anywhere But Here (1999),Comedy|Drama
2302,3052,Dogma (1999),Adventure|Comedy|Fantasy
2303,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2304,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2305,3055,Felicia's Journey (1999),Thriller
2306,3056,Oxygen (1999),Crime|Drama|Thriller
2307,3057,Where's Marlowe? (1998),Comedy
2308,3060,"Commitments, The (1991)",Comedy|Drama|Musical
2309,3061,Holiday Inn (1942),Comedy|Musical
2310,3062,"Longest Day, The (1962)",Action|Drama|War
2311,3063,Poison Ivy (1992),Drama|Thriller
2312,3064,Poison Ivy: New Seduction (1997),Drama|Thriller
2313,3066,Tora! Tora! Tora! (1970),Action|Drama|War
2314,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2315,3068,"Verdict, The (1982)",Drama|Mystery
2316,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2317,3071,Stand and Deliver (1988),Comedy|Drama
2318,3072,Moonstruck (1987),Comedy|Romance
2319,3073,"Sandpiper, The (1965)",Drama|Romance
2320,3074,Jeremiah Johnson (1972),Western
2321,3075,Repulsion (1965),Drama|Horror
2322,3076,Irma la Douce (1963),Comedy
2323,3077,42 Up (1998),Documentary
2324,3078,Liberty Heights (1999),Drama
2325,3079,Mansfield Park (1999),Comedy|Drama|Romance
2326,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2327,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2328,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
2329,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
2330,3087,Scrooged (1988),Comedy|Fantasy|Romance
2331,3088,Harvey (1950),Comedy|Fantasy
2332,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
2333,3090,Matewan (1987),Drama
2334,3091,Kagemusha (1980),Drama|War
2335,3093,McCabe & Mrs. Miller (1971),Drama|Western
2336,3094,Maurice (1987),Drama|Romance
2337,3095,"Grapes of Wrath, The (1940)",Drama
2338,3096,My Man Godfrey (1957),Comedy
2339,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
2340,3098,"Natural, The (1984)",Drama
2341,3099,Shampoo (1975),Comedy|Drama|Romance
2342,3100,"River Runs Through It, A (1992)",Drama
2343,3101,Fatal Attraction (1987),Drama|Thriller
2344,3102,Jagged Edge (1985),Crime|Romance|Thriller
2345,3103,Stanley & Iris (1990),Drama|Romance
2346,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
2347,3105,Awakenings (1990),Drama|Mystery
2348,3106,Come See the Paradise (1990),Drama|Romance
2349,3107,Backdraft (1991),Action|Drama
2350,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
2351,3109,"River, The (1984)",Drama
2352,3111,Places in the Heart (1984),Drama
2353,3112,'night Mother (1986),Drama
2354,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
2355,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2356,3115,Flawless (1999),Drama
2357,3117,Ride with the Devil (1999),Drama|Romance|War
2358,3120,"Distinguished Gentleman, The (1992)",Comedy
2359,3125,"End of the Affair, The (1999)",Drama
2360,3127,Holy Smoke (1999),Comedy|Drama
2361,3129,Sweet and Lowdown (1999),Comedy|Drama
2362,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
2363,3132,Daddy Long Legs (1919),Comedy|Drama
2364,3134,Grand Illusion (La grande illusion) (1937),Drama|War
2365,3135,"Great Santini, The (1979)",Drama
2366,3138,Stealing Home (1988),Drama
2367,3141,"Two Jakes, The (1990)",Drama
2368,3142,U2: Rattle and Hum (1988),Documentary|Musical
2369,3143,Hell in the Pacific (1968),Drama|War
2370,3145,Cradle Will Rock (1999),Drama
2371,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
2372,3147,"Green Mile, The (1999)",Crime|Drama
2373,3148,"Cider House Rules, The (1999)",Drama
2374,3150,"War Zone, The (1999)",Drama|Thriller
2375,3152,"Last Picture Show, The (1971)",Drama
2376,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2377,3155,Anna and the King (1999),Drama|Romance
2378,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
2379,3157,Stuart Little (1999),Children|Comedy|Fantasy
2380,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2381,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
2382,3160,Magnolia (1999),Drama
2383,3161,Onegin (1999),Drama|Romance
2384,3162,Simpatico (1999),Comedy|Drama
2385,3163,Topsy-Turvy (1999),Comedy|Drama|Musical
2386,3165,Boiling Point (1993),Action|Drama
2387,3167,Carnal Knowledge (1971),Comedy|Drama
2388,3168,Easy Rider (1969),Adventure|Drama
2389,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
2390,3171,Room at the Top (1959),Drama
2391,3173,Any Given Sunday (1999),Drama
2392,3174,Man on the Moon (1999),Comedy|Drama
2393,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2394,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2395,3177,Next Friday (2000),Comedy
2396,3178,"Hurricane, The (1999)",Drama
2397,3179,Angela's Ashes (1999),Drama
2398,3181,Titus (1999),Drama
2399,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
2400,3183,"Third Miracle, The (1999)",Drama
2401,3185,Snow Falling on Cedars (1999),Drama
2402,3186,"Girl, Interrupted (1999)",Drama
2403,3189,My Dog Skip (1999),Children|Drama
2404,3190,Supernova (2000),Adventure|Sci-Fi|Thriller
2405,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
2406,3194,"Way We Were, The (1973)",Drama|Romance
2407,3196,Stalag 17 (1953),Drama|War
2408,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
2409,3198,Papillon (1973),Crime|Drama
2410,3200,"Last Detail, The (1973)",Comedy|Drama
2411,3201,Five Easy Pieces (1970),Drama
2412,3203,Dead Calm (1989),Thriller
2413,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
2414,3206,Against All Odds (1984),Romance
2415,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
2416,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
2417,3211,"Cry in the Dark, A (1988)",Drama
2418,3213,Batman: Mask of the Phantasm (1993),Animation|Children
2419,3214,American Flyers (1985),Drama
2420,3217,"Star Is Born, A (1937)",Drama
2421,3219,Pacific Heights (1990),Mystery|Thriller
2422,3221,"Draughtsman's Contract, The (1982)",Drama
2423,3223,"Zed & Two Noughts, A (1985)",Drama
2424,3224,Woman in the Dunes (Suna no onna) (1964),Drama
2425,3225,Down to You (2000),Comedy|Romance
2426,3230,"Odessa File, The (1974)",Thriller
2427,3235,Where the Buffalo Roam (1980),Comedy
2428,3238,Eye of the Beholder (1999),Thriller
2429,3240,"Big Tease, The (1999)",Comedy
2430,3241,"Cup, The (Phörpa) (1999)",Comedy
2431,3243,Encino Man (1992),Comedy
2432,3244,"Goodbye Girl, The (1977)",Comedy|Romance
2433,3246,Malcolm X (1992),Drama
2434,3247,Sister Act (1992),Comedy|Crime
2435,3248,Sister Act 2: Back in the Habit (1993),Comedy
2436,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
2437,3250,Alive (1993),Drama
2438,3251,Agnes of God (1985),Drama|Mystery
2439,3252,Scent of a Woman (1992),Drama
2440,3253,Wayne's World (1992),Comedy
2441,3254,Wayne's World 2 (1993),Comedy
2442,3255,"League of Their Own, A (1992)",Comedy|Drama
2443,3256,Patriot Games (1992),Action|Crime|Drama|Thriller
2444,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
2445,3258,Death Becomes Her (1992),Comedy|Fantasy
2446,3259,Far and Away (1992),Adventure|Drama|Romance
2447,3260,Howards End (1992),Drama
2448,3261,Singles (1992),Comedy|Drama|Romance
2449,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
2450,3263,White Men Can't Jump (1992),Comedy|Drama
2451,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
2452,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
2453,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
2454,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
2455,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2456,3269,Forever Young (1992),Drama|Romance|Sci-Fi
2457,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
2458,3271,Of Mice and Men (1992),Drama
2459,3272,Bad Lieutenant (1992),Crime|Drama
2460,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
2461,3274,Single White Female (1992),Drama|Thriller
2462,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2463,3276,Gun Shy (2000),Comedy
2464,3280,"Baby, The (1973)",Horror
2465,3281,"Brandon Teena Story, The (1998)",Documentary
2466,3283,Minnie and Moskowitz (1971),Action
2467,3284,They Might Be Giants (1971),Comedy|Mystery|Romance
2468,3285,"Beach, The (2000)",Adventure|Drama
2469,3286,Snow Day (2000),Comedy
2470,3287,"Tigger Movie, The (2000)",Animation|Children
2471,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2472,3294,Eaten Alive (1977),Horror
2473,3295,Raining Stones (1993),Drama
2474,3296,To Sir with Love (1967),Drama
2475,3298,Boiler Room (2000),Crime|Drama|Thriller
2476,3299,Hanging Up (2000),Comedy|Drama
2477,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
2478,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
2479,3302,Beautiful People (1999),Comedy
2480,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary
2481,3306,"Circus, The (1928)",Comedy
2482,3307,City Lights (1931),Comedy|Drama|Romance
2483,3308,"Flamingo Kid, The (1984)",Comedy|Drama
2484,3310,"Kid, The (1921)",Comedy|Drama
2485,3313,Class Reunion (1982),Comedy
2486,3315,Happy Go Lovely (1951),Musical
2487,3316,Reindeer Games (2000),Action|Thriller
2488,3317,Wonder Boys (2000),Comedy|Drama
2489,3323,Chain of Fools (2000),Comedy|Crime
2490,3324,Drowning Mona (2000),Comedy
2491,3325,"Next Best Thing, The (2000)",Comedy|Drama
2492,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
2493,3327,Beyond the Mat (1999),Documentary
2494,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2495,3329,The Year My Voice Broke (1987),Drama|Romance
2496,3330,Splendor in the Grass (1961),Drama|Romance
2497,3331,My Tutor (1983),Drama
2498,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
2499,3338,For All Mankind (1989),Documentary
2500,3341,Born Yesterday (1950),Comedy
2501,3342,Birdy (1984),Drama|War
2502,3344,Blood Feast (1963),Horror
2503,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
2504,3347,Never Cry Wolf (1983),Adventure|Drama
2505,3350,"Raisin in the Sun, A (1961)",Drama
2506,3353,"Closer You Get, The (2000)",Comedy|Romance
2507,3354,Mission to Mars (2000),Sci-Fi
2508,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2509,3357,East-West (Est-ouest) (1999),Drama|Romance
2510,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
2511,3359,Breaking Away (1979),Comedy|Drama
2512,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
2513,3361,Bull Durham (1988),Comedy|Drama|Romance
2514,3362,Dog Day Afternoon (1975),Crime|Drama
2515,3363,American Graffiti (1973),Comedy|Drama
2516,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2517,3365,"Searchers, The (1956)",Drama|Western
2518,3368,"Big Country, The (1958)",Romance|Western
2519,3370,Betrayed (1988),Drama|Thriller
2520,3372,"Bridge at Remagen, The (1969)",Action|War
2521,3374,Daughters of the Dust (1991),Drama
2522,3378,"Ogre, The (Unhold, Der) (1996)",Drama
2523,3379,On the Beach (1959),Drama
2524,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2525,3385,Volunteers (1985),Comedy
2526,3386,JFK (1991),Drama|Mystery|Thriller
2527,3387,Who's Harry Crumb? (1989),Comedy|Mystery
2528,3388,Harry and the Hendersons (1987),Children|Comedy
2529,3389,Let's Get Harry (1986),Action|Adventure
2530,3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2531,3391,Who's That Girl? (1987),Comedy
2532,3392,She-Devil (1989),Comedy
2533,3393,Date with an Angel (1987),Comedy|Fantasy|Romance
2534,3394,Blind Date (1987),Comedy|Romance
2535,3395,Nadine (1987),Comedy
2536,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
2537,3397,"Great Muppet Caper, The (1981)",Children|Comedy
2538,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
2539,3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2540,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
2541,3402,Turtle Diary (1985),Comedy|Drama|Romance
2542,3403,Raise the Titanic (1980),Drama|Thriller
2543,3404,Titanic (1953),Action|Drama
2544,3405,"Night to Remember, A (1958)",Action|Drama
2545,3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
2546,3408,Erin Brockovich (2000),Drama
2547,3409,Final Destination (2000),Drama|Thriller
2548,3410,Soft Fruit (1999),Comedy|Drama
2549,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
2550,3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
2551,3415,"Mirror, The (Zerkalo) (1975)",Drama
2552,3417,"Crimson Pirate, The (1952)",Adventure|Comedy
2553,3418,Thelma & Louise (1991),Adventure|Crime|Drama
2554,3420,...And Justice for All (1979),Drama|Thriller
2555,3421,Animal House (1978),Comedy
2556,3422,She's Gotta Have It (1986),Comedy|Romance
2557,3423,School Daze (1988),Drama
2558,3424,Do the Right Thing (1989),Drama
2559,3425,Mo' Better Blues (1990),Drama|Musical
2560,3426,Jungle Fever (1991),Drama|Romance
2561,3428,"Champ, The (1979)",Drama
2562,3429,Creature Comforts (1989),Animation|Comedy
2563,3430,Death Wish (1974),Action|Crime|Drama
2564,3431,Death Wish 2 (1982),Action|Drama
2565,3432,Death Wish 3 (1985),Action|Drama
2566,3433,Death Wish 4: The Crackdown (1987),Action|Drama
2567,3434,Death Wish 5: The Face of Death (1994),Action|Drama
2568,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
2569,3436,Dying Young (1991),Drama|Romance
2570,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
2571,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
2572,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
2573,3441,Red Dawn (1984),Action|Drama|War
2574,3442,Band of the Hand (1986),Action|Crime|Drama
2575,3444,Bloodsport (1988),Action
2576,3445,Eyes of Laura Mars (1978),Mystery|Thriller
2577,3446,Funny Bones (1995),Comedy|Drama
2578,3447,"Good Earth, The (1937)",Drama
2579,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2580,3449,"Good Mother, The (1988)",Drama
2581,3450,Grumpy Old Men (1993),Comedy
2582,3451,Guess Who's Coming to Dinner (1967),Drama
2583,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
2584,3453,Here on Earth (2000),Drama|Romance
2585,3454,Whatever It Takes (2000),Comedy|Romance
2586,3455,Buddy Boy (1999),Drama|Thriller
2587,3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
2588,3459,Gothic (1986),Drama|Horror
2589,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
2590,3462,Modern Times (1936),Comedy|Drama|Romance
2591,3466,Heart and Souls (1993),Comedy|Fantasy
2592,3467,Hud (1963),Drama|Western
2593,3468,"Hustler, The (1961)",Drama
2594,3469,Inherit the Wind (1960),Drama
2595,3470,Dersu Uzala (1975),Adventure|Drama
2596,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
2597,3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
2598,3474,Retroactive (1997),Sci-Fi|Thriller
2599,3475,"Place in the Sun, A (1951)",Drama|Romance
2600,3476,Jacob's Ladder (1990),Horror|Mystery
2601,3477,Empire Records (1995),Comedy|Drama
2602,3478,"Bamba, La (1987)",Drama
2603,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
2604,3480,Lucas (1986),Drama|Romance
2605,3481,High Fidelity (2000),Comedy|Drama|Romance
2606,3483,"Road to El Dorado, The (2000)",Animation|Children
2607,3484,"Skulls, The (2000)",Thriller
2608,3489,Hook (1991),Adventure|Comedy|Fantasy
2609,3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
2610,3494,True Grit (1969),Adventure|Drama|Western
2611,3496,Madame Sousatzka (1988),Drama
2612,3497,Max Dugan Returns (1983),Comedy
2613,3498,Midnight Express (1978),Drama
2614,3499,Misery (1990),Drama|Horror|Thriller
2615,3500,Mr. Saturday Night (1992),Comedy|Drama
2616,3501,Murphy's Romance (1985),Comedy|Romance
2617,3502,My Life (1993),Drama
2618,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
2619,3504,Network (1976),Comedy|Drama
2620,3505,No Way Out (1987),Drama|Mystery|Thriller
2621,3506,North Dallas Forty (1979),Comedy|Drama
2622,3507,"Odd Couple, The (1968)",Comedy
2623,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
2624,3510,Frequency (2000),Drama|Thriller
2625,3511,Ready to Rumble (2000),Comedy
2626,3512,Return to Me (2000),Drama|Romance
2627,3513,Rules of Engagement (2000),Drama|Thriller
2628,3514,Joe Gould's Secret (2000),Drama
2629,3515,Me Myself I (2000),Comedy|Romance
2630,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
2631,3519,Force 10 from Navarone (1978),Action|Drama|War
2632,3521,Mystery Train (1989),Comedy|Drama
2633,3524,Arthur (1981),Comedy|Romance
2634,3525,Bachelor Party (1984),Comedy
2635,3526,Parenthood (1989),Comedy|Drama
2636,3527,Predator (1987),Action|Sci-Fi|Thriller
2637,3528,"Prince of Tides, The (1991)",Drama|Romance
2638,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2639,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
2640,3534,28 Days (2000),Drama
2641,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
2642,3536,Keeping the Faith (2000),Comedy|Drama|Romance
2643,3537,Where the Money Is (2000),Comedy|Drama
2644,3538,East is East (1999),Comedy
2645,3539,"Filth and the Fury, The (2000)",Documentary
2646,3543,Diner (1982),Comedy|Drama
2647,3544,Shakes the Clown (1992),Comedy
2648,3545,Cabaret (1972),Drama|Musical
2649,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
2650,3548,Auntie Mame (1958),Comedy|Drama
2651,3549,Guys and Dolls (1955),Comedy|Musical|Romance
2652,3550,The Hunger (1983),Horror
2653,3551,Marathon Man (1976),Crime|Drama|Thriller
2654,3552,Caddyshack (1980),Comedy
2655,3553,Gossip (2000),Drama|Thriller
2656,3554,Love and Basketball (2000),Drama|Romance
2657,3555,U-571 (2000),Action|Thriller|War
2658,3556,"Virgin Suicides, The (1999)",Drama|Romance
2659,3557,Jennifer 8 (1992),Mystery|Thriller
2660,3559,Limelight (1952),Comedy|Drama|Romance
2661,3563,"Crow: Salvation, The (2000)",Action|Horror
2662,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
2663,3565,Where the Heart Is (2000),Comedy|Drama
2664,3566,"Big Kahuna, The (2000)",Comedy|Drama
2665,3567,Bossa Nova (2000),Comedy|Drama|Romance
2666,3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance
2667,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2668,3571,Time Code (2000),Comedy|Drama
2669,3572,Carnosaur (1993),Horror|Sci-Fi
2670,3573,Carnosaur 2 (1995),Horror|Sci-Fi
2671,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
2672,3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
2673,3577,Two Moon Junction (1988),Drama|Romance
2674,3578,Gladiator (2000),Action|Adventure|Drama
2675,3580,Up at the Villa (2000),Drama
2676,3581,Human Traffic (1999),Comedy
2677,3584,Breathless (1983),Action|Drama|Romance|Thriller
2678,3586,The Idolmaker (1980),Drama|Romance
2679,3587,Inferno (1980),Horror
2680,3590,"Lords of Flatbush, The (1974)",Comedy|Drama
2681,3591,Mr. Mom (1983),Comedy|Drama
2682,3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
2683,3593,Battlefield Earth (2000),Action|Sci-Fi
2684,3594,Center Stage (2000),Drama|Musical
2685,3596,Screwed (2000),Comedy
2686,3597,Whipped (2000),Comedy
2687,3598,Hamlet (2000),Crime|Drama|Romance|Thriller
2688,3599,Anchors Aweigh (1945),Comedy|Musical
2689,3604,Gypsy (1962),Musical
2690,3606,On the Town (1949),Comedy|Musical|Romance
2691,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
2692,3609,Regret to Inform (1998),Documentary
2693,3614,Honeymoon in Vegas (1992),Comedy|Romance
2694,3615,Dinosaur (2000),Adventure|Animation|Children
2695,3616,Loser (2000),Comedy|Romance
2696,3617,Road Trip (2000),Comedy
2697,3618,Small Time Crooks (2000),Comedy|Crime
2698,3619,"Hollywood Knights, The (1980)",Comedy
2699,3622,"Twelve Chairs, The (1970)",Comedy
2700,3623,Mission: Impossible II (2000),Action|Adventure|Thriller
2701,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
2702,3625,Better Living Through Circuitry (1999),Documentary
2703,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
2704,3627,Carnival of Souls (1962),Horror|Thriller
2705,3628,Flying Tigers (1942),Action|Drama|Romance|War
2706,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
2707,3632,Monsieur Verdoux (1947),Comedy|Crime
2708,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
2709,3634,Seven Days in May (1964),Thriller
2710,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
2711,3637,Vagabond (Sans toit ni loi) (1985),Drama
2712,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
2713,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
2714,3640,"King in New York, A (1957)",Comedy|Drama
2715,3641,"Woman of Paris, A (1923)",Drama
2716,3643,"Fighting Seabees, The (1944)",Action|Drama|War
2717,3646,Big Momma's House (2000),Comedy
2718,3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
2719,3649,American Gigolo (1980),Drama
2720,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
2721,3653,"Endless Summer, The (1966)",Documentary
2722,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
2723,3655,Blow-Out (La grande bouffe) (1973),Drama
2724,3658,Quatermass and the Pit (1967),Horror|Sci-Fi
2725,3660,Puppet Master (1989),Horror|Sci-Fi|Thriller
2726,3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller
2727,3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
2728,3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
2729,3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
2730,3667,Rent-A-Cop (1988),Action|Comedy|Crime
2731,3668,Romeo and Juliet (1968),Drama|Romance
2732,3669,Stay Tuned (1992),Comedy
2733,3671,Blazing Saddles (1974),Comedy|Western
2734,3672,Benji (1974),Adventure|Children
2735,3673,Benji the Hunted (1987),Adventure|Children
2736,3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
2737,3675,White Christmas (1954),Comedy|Musical|Romance
2738,3676,Eraserhead (1977),Drama|Horror
2739,3677,Baraka (1992),Documentary
2740,3678,"Man with the Golden Arm, The (1955)",Drama
2741,3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
2742,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
2743,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
2744,3682,Magnum Force (1973),Action|Crime|Drama|Thriller
2745,3683,Blood Simple (1984),Crime|Drama|Film-Noir
2746,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
2747,3685,Prizzi's Honor (1985),Comedy|Drama|Romance
2748,3686,Flatliners (1990),Horror|Sci-Fi|Thriller
2749,3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
2750,3688,Porky's (1982),Comedy
2751,3689,Porky's II: The Next Day (1983),Comedy
2752,3690,Porky's Revenge (1985),Comedy
2753,3691,Private School (1983),Comedy
2754,3692,Class of Nuke 'Em High (1986),Comedy|Horror
2755,3693,"Toxic Avenger, The (1985)",Comedy|Horror
2756,3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
2757,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
2758,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
2759,3697,Predator 2 (1990),Action|Sci-Fi|Thriller
2760,3698,"Running Man, The (1987)",Action|Sci-Fi
2761,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
2762,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
2763,3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
2764,3702,Mad Max (1979),Action|Adventure|Sci-Fi
2765,3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
2766,3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
2767,3705,Bird on a Wire (1990),Action|Comedy|Romance
2768,3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
2769,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
